schema_version,run_id,question_index,question,k,relevant_chunk_ids,retrieved_chunk_ids,hit_chunk_ids,missed_chunk_ids,dense_ranks,bm25_ranks,hybrid_scores,pre_rerank_ranks,rerank_scores,precision,recall,hit,reciprocal_rank,ndcg
1,eval_20260818T110227045376Z,20,What are the four primary reasons for obtaining diagnostic testing prior to hypertension treatment according to the WHO framework?,5,"[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0056""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0056"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0019"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0054"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0027"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0058""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0056""]",[],"[1,2,3,4,5]","[1,3,2,5,4]","[0.03278688524590164,0.03200204813108039,0.03200204813108039,0.031009615384615385,0.031009615384615385]",,,0.2,1.0,1.0,1.0,1.0
1,eval_20260818T110227045376Z,20,What are the four primary reasons for obtaining diagnostic testing prior to hypertension treatment according to the WHO framework?,10,"[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0056""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0056"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0019"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0054"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0027"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0058"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0032"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0029"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0059"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0030""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0056""]",[],"[1,2,3,4,5,6,13,12,14,10]","[1,3,2,5,4,6,7,16,15,22]","[0.03278688524590164,0.03200204813108039,0.03200204813108039,0.031009615384615385,0.031009615384615385,0.030303030303030304,0.02862400327131466,0.027046783625730993,0.02684684684684685,0.0264808362369338]",,,0.1,1.0,1.0,1.0,1.0
1,eval_20260818T110227045376Z,20,What are the four primary reasons for obtaining diagnostic testing prior to hypertension treatment according to the WHO framework?,20,"[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0056""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0056"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0019"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0054"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0027"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0058"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0032"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0029"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0059"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0030"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0212"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0061"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0136"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0065"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0113"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0007"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0116"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0208"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0184"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0015""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0056""]",[],"[1,2,3,4,5,6,13,12,14,10,8,23,25,17,7,null,null,9,null,11]","[1,3,2,5,4,6,7,16,15,22,25,12,14,24,null,8,9,null,10,null]","[0.03278688524590164,0.03200204813108039,0.03200204813108039,0.031009615384615385,0.031009615384615385,0.030303030303030304,0.02862400327131466,0.027046783625730993,0.02684684684684685,0.0264808362369338,0.026470588235294117,0.025937081659973226,0.025278219395866455,0.024891774891774892,0.014925373134328358,0.014705882352941176,0.014492753623188406,0.014492753623188406,0.014285714285714285,0.014084507042253521]",,,0.05,1.0,1.0,1.0,1.0
2,eval_20260818T113229654702Z,1,"What is the WHO recommended minimum daily potassium intake for adults, and how should this intake recommendation be adjusted for children?",5,"[""potassium_intake_chunk_0018"",""potassium_intake_chunk_0064"",""potassium_intake_chunk_0067"",""potassium_intake_chunk_0068""]","[""potassium_intake_chunk_0018"",""potassium_intake_chunk_0064"",""potassium_intake_chunk_0068"",""potassium_intake_chunk_0067"",""sodium_intake_for_adults_and_children_chunk_0076""]","[""potassium_intake_chunk_0018"",""potassium_intake_chunk_0064"",""potassium_intake_chunk_0068"",""potassium_intake_chunk_0067""]",[],"[2,1,4,7,17]","[2,1,3,25,10]","[0.03225806451612903,0.03278688524590164,0.03149801587301587,0.0266900790166813,0.027272727272727275]","[2,1,3,12,7]","[8.249249458312988,8.128137588500977,6.056622505187988,5.521581172943115,4.2922163009643555]",0.8,1.0,1.0,1.0,1.0
2,eval_20260818T113229654702Z,1,"What is the WHO recommended minimum daily potassium intake for adults, and how should this intake recommendation be adjusted for children?",10,"[""potassium_intake_chunk_0018"",""potassium_intake_chunk_0064"",""potassium_intake_chunk_0067"",""potassium_intake_chunk_0068""]","[""potassium_intake_chunk_0018"",""potassium_intake_chunk_0064"",""potassium_intake_chunk_0068"",""potassium_intake_chunk_0067"",""sodium_intake_for_adults_and_children_chunk_0076"",""sodium_intake_for_adults_and_children_chunk_0018"",""potassium_intake_chunk_0020"",""sodium_intake_for_adults_and_children_chunk_0072"",""potassium_intake_chunk_0029"",""potassium_intake_chunk_0015""]","[""potassium_intake_chunk_0018"",""potassium_intake_chunk_0064"",""potassium_intake_chunk_0068"",""potassium_intake_chunk_0067""]",[],"[2,1,4,7,17,null,5,null,3,12]","[2,1,3,25,10,4,12,6,9,null]","[0.03225806451612903,0.03278688524590164,0.03149801587301587,0.0266900790166813,0.027272727272727275,0.015625,0.029273504273504274,0.015151515151515152,0.03036576949620428,0.013888888888888888]","[2,1,3,12,7,16,6,18,4,21]","[8.249249458312988,8.128137588500977,6.056622505187988,5.521581172943115,4.2922163009643555,4.020456790924072,3.8791370391845703,3.843519687652588,3.4320027828216553,3.0125303268432617]",0.4,1.0,1.0,1.0,1.0
2,eval_20260818T113229654702Z,1,"What is the WHO recommended minimum daily potassium intake for adults, and how should this intake recommendation be adjusted for children?",20,"[""potassium_intake_chunk_0018"",""potassium_intake_chunk_0064"",""potassium_intake_chunk_0067"",""potassium_intake_chunk_0068""]","[""potassium_intake_chunk_0018"",""potassium_intake_chunk_0064"",""potassium_intake_chunk_0068"",""potassium_intake_chunk_0067"",""sodium_intake_for_adults_and_children_chunk_0076"",""sodium_intake_for_adults_and_children_chunk_0018"",""potassium_intake_chunk_0020"",""sodium_intake_for_adults_and_children_chunk_0072"",""potassium_intake_chunk_0029"",""potassium_intake_chunk_0015"",""potassium_intake_chunk_0001"",""potassium_intake_chunk_0065"",""potassium_intake_chunk_0002"",""sodium_intake_for_adults_and_children_chunk_0021"",""potassium_intake_chunk_0025"",""potassium_intake_chunk_0039"",""potassium_intake_chunk_0005"",""potassium_intake_chunk_0019"",""sodium_intake_for_adults_and_children_chunk_0019"",""potassium_intake_chunk_0209""]","[""potassium_intake_chunk_0018"",""potassium_intake_chunk_0064"",""potassium_intake_chunk_0068"",""potassium_intake_chunk_0067""]",[],"[2,1,4,7,17,null,5,null,3,12,8,10,6,null,16,11,24,15,19,9]","[2,1,3,25,10,4,12,6,9,null,21,5,null,14,null,17,7,18,19,null]","[0.03225806451612903,0.03278688524590164,0.03149801587301587,0.0266900790166813,0.027272727272727275,0.015625,0.029273504273504274,0.015151515151515152,0.03036576949620428,0.013888888888888888,0.027051561365286855,0.02967032967032967,0.015151515151515152,0.013513513513513514,0.013157894736842105,0.027071520029266508,0.026830135039090264,0.026153846153846153,0.02531645569620253,0.014492753623188406]","[2,1,3,12,7,16,6,18,4,21,9,5,17,24,26,8,10,14,15,19]","[8.249249458312988,8.128137588500977,6.056622505187988,5.521581172943115,4.2922163009643555,4.020456790924072,3.8791370391845703,3.843519687652588,3.4320027828216553,3.0125303268432617,2.3226518630981445,2.231574296951294,1.761972188949585,1.6737267971038818,1.4785598516464233,1.1814101934432983,1.106492042541504,1.0284160375595093,0.15443572402000427,-0.025251034647226334]",0.2,1.0,1.0,1.0,1.0
2,eval_20260818T113229654702Z,2,"According to the guideline's evidence summary, what effect does an increased potassium intake have on resting blood pressure in adults?",5,"[""potassium_intake_chunk_0017"",""potassium_intake_chunk_0042"",""potassium_intake_chunk_0075"",""potassium_intake_chunk_0080"",""potassium_intake_chunk_0173""]","[""potassium_intake_chunk_0039"",""potassium_intake_chunk_0080"",""potassium_intake_chunk_0043"",""potassium_intake_chunk_0017"",""potassium_intake_chunk_0042""]","[""potassium_intake_chunk_0080"",""potassium_intake_chunk_0017"",""potassium_intake_chunk_0042""]","[""potassium_intake_chunk_0075"",""potassium_intake_chunk_0173""]","[8,3,12,2,1]","[1,3,21,11,20]","[0.031099324975891997,0.031746031746031744,0.026234567901234566,0.03021353930031804,0.02889344262295082]","[3,2,9,5,7]","[7.473019599914551,6.773774147033691,6.764357089996338,6.763955593109131,6.482656478881836]",0.6,0.6,1.0,0.5,0.4912596920895758
2,eval_20260818T113229654702Z,2,"According to the guideline's evidence summary, what effect does an increased potassium intake have on resting blood pressure in adults?",10,"[""potassium_intake_chunk_0017"",""potassium_intake_chunk_0042"",""potassium_intake_chunk_0075"",""potassium_intake_chunk_0080"",""potassium_intake_chunk_0173""]","[""potassium_intake_chunk_0039"",""potassium_intake_chunk_0080"",""potassium_intake_chunk_0043"",""potassium_intake_chunk_0017"",""potassium_intake_chunk_0042"",""potassium_intake_chunk_0089"",""potassium_intake_chunk_0172"",""potassium_intake_chunk_0173"",""potassium_intake_chunk_0055"",""potassium_intake_chunk_0061""]","[""potassium_intake_chunk_0080"",""potassium_intake_chunk_0017"",""potassium_intake_chunk_0042"",""potassium_intake_chunk_0173""]","[""potassium_intake_chunk_0075""]","[8,3,12,2,1,5,17,13,null,9]","[1,3,21,11,20,4,18,12,9,null]","[0.031099324975891997,0.031746031746031744,0.026234567901234566,0.03021353930031804,0.02889344262295082,0.031009615384615385,0.025807525807525808,0.02758751902587519,0.014492753623188406,0.014492753623188406]","[3,2,9,5,7,4,10,8,18,19]","[7.473019599914551,6.773774147033691,6.764357089996338,6.763955593109131,6.482656478881836,6.340773105621338,5.873250484466553,5.791701316833496,5.761396408081055,5.714916706085205]",0.4,0.8,1.0,0.5,0.5982528244568397
2,eval_20260818T113229654702Z,2,"According to the guideline's evidence summary, what effect does an increased potassium intake have on resting blood pressure in adults?",20,"[""potassium_intake_chunk_0017"",""potassium_intake_chunk_0042"",""potassium_intake_chunk_0075"",""potassium_intake_chunk_0080"",""potassium_intake_chunk_0173""]","[""potassium_intake_chunk_0039"",""potassium_intake_chunk_0080"",""potassium_intake_chunk_0043"",""potassium_intake_chunk_0017"",""potassium_intake_chunk_0042"",""potassium_intake_chunk_0089"",""potassium_intake_chunk_0172"",""potassium_intake_chunk_0173"",""potassium_intake_chunk_0055"",""potassium_intake_chunk_0061"",""potassium_intake_chunk_0075"",""potassium_intake_chunk_0056"",""potassium_intake_chunk_0085"",""potassium_intake_chunk_0091"",""potassium_intake_chunk_0081"",""potassium_intake_chunk_0058"",""potassium_intake_chunk_0090"",""potassium_intake_chunk_0074"",""potassium_intake_chunk_0026"",""potassium_intake_chunk_0084""]","[""potassium_intake_chunk_0080"",""potassium_intake_chunk_0017"",""potassium_intake_chunk_0042"",""potassium_intake_chunk_0173"",""potassium_intake_chunk_0075""]",[],"[8,3,12,2,1,5,17,13,null,9,4,null,11,null,null,19,null,22,7,20]","[1,3,21,11,20,4,18,12,9,null,2,5,6,7,16,22,10,null,null,null]","[0.031099324975891997,0.031746031746031744,0.026234567901234566,0.03021353930031804,0.02889344262295082,0.031009615384615385,0.025807525807525808,0.02758751902587519,0.014492753623188406,0.014492753623188406,0.031754032258064516,0.015384615384615385,0.029236022193768675,0.014925373134328358,0.013157894736842105,0.02485334979932078,0.014285714285714285,0.012195121951219513,0.014925373134328358,0.0125]","[3,2,9,5,7,4,10,8,18,19,1,13,6,16,28,11,21,34,15,32]","[7.473019599914551,6.773774147033691,6.764357089996338,6.763955593109131,6.482656478881836,6.340773105621338,5.873250484466553,5.791701316833496,5.761396408081055,5.714916706085205,5.711026191711426,5.269784450531006,5.085008144378662,5.065310478210449,4.917364120483398,4.890377521514893,4.435187339782715,4.33234167098999,4.284254550933838,4.169998645782471]",0.25,1.0,1.0,0.5,0.6928591711635039
2,eval_20260818T113229654702Z,3,Did the WHO review find any significant adverse effects of increased potassium intake on blood lipids or renal function in adults with unimpaired kidney function?,5,"[""potassium_intake_chunk_0017"",""potassium_intake_chunk_0050"",""potassium_intake_chunk_0051"",""potassium_intake_chunk_0076"",""potassium_intake_chunk_0077"",""potassium_intake_chunk_0081"",""potassium_intake_chunk_0173""]","[""potassium_intake_chunk_0051"",""potassium_intake_chunk_0049"",""potassium_intake_chunk_0039"",""potassium_intake_chunk_0017"",""potassium_intake_chunk_0204""]","[""potassium_intake_chunk_0051"",""potassium_intake_chunk_0017""]","[""potassium_intake_chunk_0050"",""potassium_intake_chunk_0076"",""potassium_intake_chunk_0077"",""potassium_intake_chunk_0081"",""potassium_intake_chunk_0173""]","[1,2,3,14,6]","[2,1,4,5,6]","[0.03252247488101534,0.03252247488101534,0.03149801587301587,0.0288981288981289,0.030303030303030304]","[2,1,3,5,4]","[6.685687065124512,6.571625232696533,5.899539470672607,5.8410186767578125,4.390119552612305]",0.4,0.2857142857142857,1.0,1.0,0.48522855511632257
2,eval_20260818T113229654702Z,3,Did the WHO review find any significant adverse effects of increased potassium intake on blood lipids or renal function in adults with unimpaired kidney function?,10,"[""potassium_intake_chunk_0017"",""potassium_intake_chunk_0050"",""potassium_intake_chunk_0051"",""potassium_intake_chunk_0076"",""potassium_intake_chunk_0077"",""potassium_intake_chunk_0081"",""potassium_intake_chunk_0173""]","[""potassium_intake_chunk_0051"",""potassium_intake_chunk_0049"",""potassium_intake_chunk_0039"",""potassium_intake_chunk_0017"",""potassium_intake_chunk_0204"",""potassium_intake_chunk_0055"",""potassium_intake_chunk_0052"",""potassium_intake_chunk_0068"",""potassium_intake_chunk_0173"",""potassium_intake_chunk_0053""]","[""potassium_intake_chunk_0051"",""potassium_intake_chunk_0017"",""potassium_intake_chunk_0173""]","[""potassium_intake_chunk_0050"",""potassium_intake_chunk_0076"",""potassium_intake_chunk_0077"",""potassium_intake_chunk_0081""]","[1,2,3,14,6,null,4,12,17,null]","[2,1,4,5,6,12,20,15,10,11]","[0.03252247488101534,0.03252247488101534,0.03149801587301587,0.0288981288981289,0.030303030303030304,0.013888888888888888,0.028125,0.027222222222222224,0.027272727272727275,0.014084507042253521]","[2,1,3,5,4,20,6,9,7,19]","[6.685687065124512,6.571625232696533,5.899539470672607,5.8410186767578125,4.390119552612305,4.206404209136963,3.6481568813323975,3.489032030105591,3.2598140239715576,2.698530673980713]",0.3,0.42857142857142855,1.0,1.0,0.47600514717497383
2,eval_20260818T113229654702Z,3,Did the WHO review find any significant adverse effects of increased potassium intake on blood lipids or renal function in adults with unimpaired kidney function?,20,"[""potassium_intake_chunk_0017"",""potassium_intake_chunk_0050"",""potassium_intake_chunk_0051"",""potassium_intake_chunk_0076"",""potassium_intake_chunk_0077"",""potassium_intake_chunk_0081"",""potassium_intake_chunk_0173""]","[""potassium_intake_chunk_0051"",""potassium_intake_chunk_0049"",""potassium_intake_chunk_0039"",""potassium_intake_chunk_0017"",""potassium_intake_chunk_0204"",""potassium_intake_chunk_0055"",""potassium_intake_chunk_0052"",""potassium_intake_chunk_0068"",""potassium_intake_chunk_0173"",""potassium_intake_chunk_0053"",""potassium_intake_chunk_0081"",""potassium_intake_chunk_0026"",""sodium_intake_for_adults_and_children_chunk_0069"",""sodium_intake_for_adults_and_children_chunk_0055"",""sodium_intake_for_adults_and_children_chunk_0041"",""potassium_intake_chunk_0172"",""sodium_intake_for_adults_and_children_chunk_0060"",""potassium_intake_chunk_0071"",""potassium_intake_chunk_0028"",""potassium_intake_chunk_0168""]","[""potassium_intake_chunk_0051"",""potassium_intake_chunk_0017"",""potassium_intake_chunk_0173"",""potassium_intake_chunk_0081""]","[""potassium_intake_chunk_0050"",""potassium_intake_chunk_0076"",""potassium_intake_chunk_0077""]","[1,2,3,14,6,null,4,12,17,null,5,11,null,null,null,20,null,null,7,null]","[2,1,4,5,6,12,20,15,10,11,25,24,3,23,9,null,18,16,21,7]","[0.03252247488101534,0.03252247488101534,0.03149801587301587,0.0288981288981289,0.030303030303030304,0.013888888888888888,0.028125,0.027222222222222224,0.027272727272727275,0.014084507042253521,0.027149321266968326,0.025989268947015427,0.015873015873015872,0.012048192771084338,0.014492753623188406,0.0125,0.01282051282051282,0.013157894736842105,0.027271052146674038,0.014925373134328358]","[2,1,3,5,4,20,6,9,7,19,10,11,12,37,17,32,29,25,8,13]","[6.685687065124512,6.571625232696533,5.899539470672607,5.8410186767578125,4.390119552612305,4.206404209136963,3.6481568813323975,3.489032030105591,3.2598140239715576,2.698530673980713,2.5579097270965576,2.1885008811950684,1.9564001560211182,1.8509258031845093,1.7734870910644531,1.7447561025619507,1.722143530845642,1.550446629524231,1.1775377988815308,0.7132526636123657]",0.2,0.5714285714285714,1.0,1.0,0.5526799611678668
2,eval_20260818T113229654702Z,4,What are the key population groups excluded from these general potassium intake recommendations?,5,"[""potassium_intake_chunk_0021"",""potassium_intake_chunk_0064""]","[""potassium_intake_chunk_0025"",""potassium_intake_chunk_0068"",""potassium_intake_chunk_0018"",""potassium_intake_chunk_0045"",""potassium_intake_chunk_0019""]",[],"[""potassium_intake_chunk_0021"",""potassium_intake_chunk_0064""]","[16,15,6,12,11]","[7,4,null,null,15]","[0.028083267871170464,0.028958333333333336,0.015151515151515152,0.013888888888888888,0.027417840375586856]","[4,3,17,25,7]","[1.7111473083496094,0.844228982925415,0.20971623063087463,0.00875943899154663,-0.14331212639808655]",0.0,0.0,0.0,0.0,0.0
2,eval_20260818T113229654702Z,4,What are the key population groups excluded from these general potassium intake recommendations?,10,"[""potassium_intake_chunk_0021"",""potassium_intake_chunk_0064""]","[""potassium_intake_chunk_0025"",""potassium_intake_chunk_0068"",""potassium_intake_chunk_0018"",""potassium_intake_chunk_0045"",""potassium_intake_chunk_0019"",""sodium_intake_for_adults_and_children_chunk_0019"",""potassium_intake_chunk_0064"",""potassium_intake_chunk_0067"",""potassium_intake_chunk_0069"",""potassium_intake_chunk_0065""]","[""potassium_intake_chunk_0064""]","[""potassium_intake_chunk_0021""]","[16,15,6,12,11,1,9,14,25,13]","[7,4,null,null,15,12,17,null,3,14]","[0.028083267871170464,0.028958333333333336,0.015151515151515152,0.013888888888888888,0.027417840375586856,0.03028233151183971,0.027479766610201392,0.013513513513513514,0.027637721755368813,0.027212143650499815]","[4,3,17,25,7,1,6,27,5,8]","[1.7111473083496094,0.844228982925415,0.20971623063087463,0.00875943899154663,-0.14331212639808655,-0.27178239822387695,-0.9939263463020325,-1.3451180458068848,-1.7040425539016724,-1.8976109027862549]",0.1,0.5,1.0,0.14285714285714285,0.20438239758848611
2,eval_20260818T113229654702Z,4,What are the key population groups excluded from these general potassium intake recommendations?,20,"[""potassium_intake_chunk_0021"",""potassium_intake_chunk_0064""]","[""potassium_intake_chunk_0025"",""potassium_intake_chunk_0068"",""potassium_intake_chunk_0018"",""potassium_intake_chunk_0045"",""potassium_intake_chunk_0019"",""sodium_intake_for_adults_and_children_chunk_0019"",""potassium_intake_chunk_0064"",""potassium_intake_chunk_0067"",""potassium_intake_chunk_0069"",""potassium_intake_chunk_0065"",""potassium_intake_chunk_0020"",""potassium_intake_chunk_0017"",""sodium_intake_for_adults_and_children_chunk_0075"",""potassium_intake_chunk_0015"",""potassium_intake_chunk_0014"",""potassium_intake_chunk_0070"",""potassium_intake_chunk_0191"",""potassium_intake_chunk_0170"",""potassium_intake_chunk_0028"",""potassium_intake_chunk_0021""]","[""potassium_intake_chunk_0064"",""potassium_intake_chunk_0021""]",[],"[16,15,6,12,11,1,9,14,25,13,4,null,18,8,10,17,20,5,null,null]","[7,4,null,null,15,12,17,null,3,14,null,23,1,null,null,null,null,null,21,10]","[0.028083267871170464,0.028958333333333336,0.015151515151515152,0.013888888888888888,0.027417840375586856,0.03028233151183971,0.027479766610201392,0.013513513513513514,0.027637721755368813,0.027212143650499815,0.015625,0.012048192771084338,0.02921395544346364,0.014705882352941176,0.014285714285714285,0.012987012987012988,0.0125,0.015384615384615385,0.012345679012345678,0.014285714285714285]","[4,3,17,25,7,1,6,27,5,8,13,37,2,19,22,29,33,15,34,23]","[1.7111473083496094,0.844228982925415,0.20971623063087463,0.00875943899154663,-0.14331212639808655,-0.27178239822387695,-0.9939263463020325,-1.3451180458068848,-1.7040425539016724,-1.8976109027862549,-2.3552534580230713,-2.417365550994873,-2.6598544120788574,-2.7318713665008545,-2.7995641231536865,-3.0550246238708496,-3.1424639225006104,-3.366316556930542,-3.411634683609009,-3.7490453720092773]",0.1,1.0,1.0,0.14285714285714285,0.3439777714532366
2,eval_20260818T113229654702Z,5,How does increased potassium intake interact with high dietary sodium consumption regarding blood pressure reduction?,5,"[""potassium_intake_chunk_0027"",""potassium_intake_chunk_0058"",""potassium_intake_chunk_0059""]","[""potassium_intake_chunk_0059"",""potassium_intake_chunk_0027"",""potassium_intake_chunk_0028"",""potassium_intake_chunk_0017"",""potassium_intake_chunk_0058""]","[""potassium_intake_chunk_0059"",""potassium_intake_chunk_0027"",""potassium_intake_chunk_0058""]",[],"[1,5,4,6,2]","[4,3,2,16,6]","[0.032018442622950824,0.03125763125763126,0.031754032258064516,0.028309409888357256,0.03128054740957967]","[1,4,2,8,3]","[6.090540409088135,5.514719486236572,5.022392272949219,4.965961933135986,3.9489481449127197]",0.6,1.0,1.0,1.0,0.9469024295259745
2,eval_20260818T113229654702Z,5,How does increased potassium intake interact with high dietary sodium consumption regarding blood pressure reduction?,10,"[""potassium_intake_chunk_0027"",""potassium_intake_chunk_0058"",""potassium_intake_chunk_0059""]","[""potassium_intake_chunk_0059"",""potassium_intake_chunk_0027"",""potassium_intake_chunk_0028"",""potassium_intake_chunk_0017"",""potassium_intake_chunk_0058"",""potassium_intake_chunk_0026"",""potassium_intake_chunk_0014"",""potassium_intake_chunk_0056"",""sodium_intake_for_adults_and_children_chunk_0027"",""potassium_intake_chunk_0043""]","[""potassium_intake_chunk_0059"",""potassium_intake_chunk_0027"",""potassium_intake_chunk_0058""]",[],"[1,5,4,6,2,3,13,18,9,12]","[4,3,2,16,6,12,8,null,1,13]","[0.032018442622950824,0.03125763125763126,0.031754032258064516,0.028309409888357256,0.03128054740957967,0.02976190476190476,0.028404512489927477,0.01282051282051282,0.030886196246139225,0.02758751902587519]","[1,4,2,8,3,6,7,23,5,11]","[6.090540409088135,5.514719486236572,5.022392272949219,4.965961933135986,3.9489481449127197,3.4163870811462402,3.3325483798980713,3.2781667709350586,3.0119826793670654,2.8022212982177734]",0.3,1.0,1.0,1.0,0.9469024295259745
2,eval_20260818T113229654702Z,5,How does increased potassium intake interact with high dietary sodium consumption regarding blood pressure reduction?,20,"[""potassium_intake_chunk_0027"",""potassium_intake_chunk_0058"",""potassium_intake_chunk_0059""]","[""potassium_intake_chunk_0059"",""potassium_intake_chunk_0027"",""potassium_intake_chunk_0028"",""potassium_intake_chunk_0017"",""potassium_intake_chunk_0058"",""potassium_intake_chunk_0026"",""potassium_intake_chunk_0014"",""potassium_intake_chunk_0056"",""sodium_intake_for_adults_and_children_chunk_0027"",""potassium_intake_chunk_0043"",""potassium_intake_chunk_0173"",""sodium_intake_for_adults_and_children_chunk_0066"",""sodium_intake_for_adults_and_children_chunk_0017"",""potassium_intake_chunk_0061"",""potassium_intake_chunk_0080"",""potassium_intake_chunk_0172"",""potassium_intake_chunk_0201"",""potassium_intake_chunk_0018"",""potassium_intake_chunk_0049"",""potassium_intake_chunk_0060""]","[""potassium_intake_chunk_0059"",""potassium_intake_chunk_0027"",""potassium_intake_chunk_0058""]",[],"[1,5,4,6,2,3,13,18,9,12,null,17,24,8,14,null,7,19,null,null]","[4,3,2,16,6,12,8,null,1,13,5,14,null,15,11,17,null,null,21,20]","[0.032018442622950824,0.03125763125763126,0.031754032258064516,0.028309409888357256,0.03128054740957967,0.02976190476190476,0.028404512489927477,0.01282051282051282,0.030886196246139225,0.02758751902587519,0.015384615384615385,0.026500526500526502,0.011904761904761904,0.02803921568627451,0.027598020555767037,0.012987012987012988,0.014925373134328358,0.012658227848101266,0.012345679012345678,0.0125]","[1,4,2,8,3,6,7,23,5,11,14,12,35,9,10,22,16,25,29,27]","[6.090540409088135,5.514719486236572,5.022392272949219,4.965961933135986,3.9489481449127197,3.4163870811462402,3.3325483798980713,3.2781667709350586,3.0119826793670654,2.8022212982177734,2.551424741744995,2.2729849815368652,2.0749552249908447,1.919015884399414,1.6956613063812256,1.544813871383667,1.3492436408996582,1.2269216775894165,1.0846842527389526,1.0327024459838867]",0.15,1.0,1.0,1.0,0.9469024295259745
2,eval_20260818T113229654702Z,6,What specific noncommunicable health conditions are associated with low potassium intake in the background section of the guideline?,5,"[""potassium_intake_chunk_0014""]","[""potassium_intake_chunk_0014"",""potassium_intake_chunk_0039"",""potassium_intake_chunk_0021"",""potassium_intake_chunk_0002"",""sodium_intake_for_adults_and_children_chunk_0019""]","[""potassium_intake_chunk_0014""]",[],"[1,7,2,3,4]","[1,2,null,null,null]","[0.03278688524590164,0.031054405392392875,0.016129032258064516,0.015873015873015872,0.015625]","[1,2,13,14,16]","[5.653527736663818,2.8012449741363525,2.0915687084198,-0.05283619463443756,-0.20457470417022705]",0.2,1.0,1.0,1.0,1.0
2,eval_20260818T113229654702Z,6,What specific noncommunicable health conditions are associated with low potassium intake in the background section of the guideline?,10,"[""potassium_intake_chunk_0014""]","[""potassium_intake_chunk_0014"",""potassium_intake_chunk_0039"",""potassium_intake_chunk_0021"",""potassium_intake_chunk_0002"",""sodium_intake_for_adults_and_children_chunk_0019"",""potassium_intake_chunk_0026"",""sodium_intake_for_adults_and_children_chunk_0022"",""potassium_intake_chunk_0028"",""potassium_intake_chunk_0020"",""sodium_intake_for_adults_and_children_chunk_0014""]","[""potassium_intake_chunk_0014""]",[],"[1,7,2,3,4,17,8,23,10,null]","[1,2,null,null,null,5,null,9,24,3]","[0.03278688524590164,0.031054405392392875,0.016129032258064516,0.015873015873015872,0.015625,0.028371628371628373,0.014705882352941176,0.026540946394272742,0.026190476190476188,0.015873015873015872]","[1,2,13,14,16,5,20,10,12,15]","[5.653527736663818,2.8012449741363525,2.0915687084198,-0.05283619463443756,-0.20457470417022705,-0.32460305094718933,-0.605393648147583,-0.6455180644989014,-0.8117185831069946,-1.2018781900405884]",0.1,1.0,1.0,1.0,1.0
